pair,side,entry_time_et,exit_time_et,hold_min,entry_z,exit_z,beta,qty_a,qty_b,entry_a,entry_b,exit_a,exit_b,pnl,exit_reason
GOOGL-META,LONG_SPREAD,2025-12-11 13:21:00-05:00,2025-12-11 13:23:00-05:00,2.0,-4.3439259487422195,-7.284944817591633,0.3969587006545364,8,-9,314.42498779296875,649.548828125,311.4189147949219,649.385009765625,-22.57421875,STOP
GOOGL-META,SHORT_SPREAD,2025-12-12 12:03:00-05:00,2025-12-12 12:36:00-05:00,33.0,2.759826631668911,-0.0035669517979400696,0.3753505492963328,-7,10,308.7394104003906,641.72998046875,308.7300109863281,643.1199951171875,13.9659423828125,TP
GOOGL-META,LONG_SPREAD,2025-12-16 12:21:00-05:00,2025-12-16 12:56:00-05:00,35.0,-2.707021366251313,,0.5220040156444998,10,-9,305.07000732421875,652.2238159179688,303.510009765625,650.2153930664062,2.475830078125,TIME
GOOGL-META,LONG_SPREAD,2025-12-16 13:35:00-05:00,2025-12-16 13:50:00-05:00,15.0,-3.1367407762880775,-0.5089233537920946,0.8575323463073068,13,-7,304.0231018066406,652.4400024414062,304.9898986816406,653.6015014648438,4.4378662109375,TP
GOOGL-META,SHORT_SPREAD,2025-12-16 15:55:00-05:00,2025-12-16 15:56:00-05:00,1.0,2.8508441005802183,4.045238555320679,0.27326279048001734,-6,10,306.7300109863281,659.8099975585938,306.70001220703125,659.4500122070312,-3.41986083984375,STOP
GOOGL-META,SHORT_SPREAD,2025-12-16 15:57:00-05:00,2025-12-16 15:58:00-05:00,1.0,3.928507226668854,4.086606374150345,0.2845553317014415,-6,10,306.7300109863281,659.0,306.7099914550781,658.7000122070312,-2.8797607421875,STOP
AMZN-META,SHORT_SPREAD,2025-12-10 15:16:00-05:00,2025-12-10 15:41:00-05:00,25.0,2.830054955848817,0.6226209327037222,0.3305109897897552,-9,10,232.07000732421875,648.3400268554688,232.15499877929688,649.780029296875,13.635101318359375,TP
AMZN-META,SHORT_SPREAD,2025-12-11 09:38:00-05:00,2025-12-11 09:40:00-05:00,2.0,3.1053605453146242,0.577247888428236,0.27707843410237953,-8,10,231.62969970703125,645.97998046875,230.9949951171875,645.2999877929688,-1.7222900390625,TP
AMZN-META,LONG_SPREAD,2025-12-11 09:47:00-05:00,2025-12-11 10:22:00-05:00,35.0,-2.892097104944035,,0.2247116739720008,7,-11,230.61099243164062,649.344970703125,231.0800018310547,654.239990234375,-50.56214904785156,TIME
AMZN-META,LONG_SPREAD,2025-12-12 10:01:00-05:00,2025-12-12 10:19:00-05:00,18.0,-3.255155670157669,-0.11161788964442945,0.3525025653096898,10,-10,227.96499633789062,649.9304809570312,227.4156036376953,646.5999755859375,27.811126708984375,TP
AMZN-META,LONG_SPREAD,2025-12-12 15:33:00-05:00,2025-12-12 15:41:00-05:00,8.0,-4.411993250630893,-4.221845285503913,0.2272273299067522,7,-11,226.14500427246094,644.4199829101562,225.94500732421875,644.6749877929688,-4.2050323486328125,STOP
AMZN-META,LONG_SPREAD,2025-12-12 15:42:00-05:00,2025-12-12 15:43:00-05:00,1.0,-3.1927440605450284,-4.010110025451574,0.44538603688286604,12,-9,225.89999389648438,645.0599975585938,225.88499450683594,645.094970703125,-0.4947509765625,STOP
AMZN-META,LONG_SPREAD,2025-12-12 15:44:00-05:00,2025-12-12 15:57:00-05:00,13.0,-3.8258386124302475,-0.16711205952228872,0.4663113777659196,12,-9,225.89500427246094,645.030029296875,226.13999938964844,643.989990234375,12.30029296875,TP
AMZN-META,LONG_SPREAD,2025-12-15 09:36:00-05:00,2025-12-15 10:11:00-05:00,35.0,-3.66323174228329,,0.4551168537317232,12,-9,225.47659301757812,644.72998046875,224.14999389648438,642.1900024414062,6.94061279296875,TIME
AMZN-META,SHORT_SPREAD,2025-12-15 14:07:00-05:00,2025-12-15 14:12:00-05:00,5.0,3.4673494398565174,0.440577324897378,0.2791160214051375,-8,10,223.35000610351562,651.7789916992188,223.0771942138672,651.7999877929688,2.3924560546875,TP
AMZN-META,SHORT_SPREAD,2025-12-15 15:01:00-05:00,2025-12-15 15:36:00-05:00,35.0,2.923359766245911,,0.46170416467815917,-12,9,223.02000427246094,650.10498046875,222.25999450683594,650.6951293945312,14.43145751953125,TIME
AMZN-META,LONG_SPREAD,2025-12-16 12:16:00-05:00,2025-12-16 12:51:00-05:00,35.0,-2.943228860137048,,0.19049214841826415,6,-11,222.8300018310547,652.0599975585938,222.14999389648438,650.3200073242188,15.059844970703125,TIME
